,"China National Emissions Trading System",,,," ","German National Emissions Trading System",,,," ","European Union Emissions Trading System (until 2018)",,,," ","European Union Emissions Trading System (from 2019, download)",,,,," ","New Zealand Emissions Trading System (Up to 2023)",,,,,,,," ","New Zealand Emissions Trading System (From 2024)",,,,,,,," "
Date,"Exchange rate CNY/EUR","Exchange rate CNY/USD","Market Currency","Secondary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market","Secondary Market"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Secondary Market","Secondary Stability 5"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Primary Stability 3","Secondary Market"," "
2022-02-16,0.139037152,0.157694548,CNY,56.6," ",,,,," ",,,,," ",1,1.13419,EUR,88.05,," ",0.587986989,0.666888963,NZD,,,,85.5,," ",,,,,,,,," "
2022-02-17,0.139037152,0.157694548,CNY,56.5," ",1,1.13419,EUR,30," ",,,,," ",1,1.13419,EUR,87.5,," ",0.587986989,0.666888963,NZD,,,,85,," ",,,,,,,,," "
2022-02-18,0.139037152,0.157694548,CNY,56.88," ",,,,," ",,,,," ",1,1.13419,EUR,87.65,," ",0.587986989,0.666888963,NZD,,,,84,," ",,,,,,,,," "
2022-02-21,0.139037152,0.157694548,CNY,56.99," ",,,,," ",,,,," ",1,1.13419,EUR,87.99,89.94," ",0.587986989,0.666888963,NZD,,,,82.5,," ",,,,,,,,," "
2022-02-22,0.139037152,0.157694548,CNY,56.78," ",1,1.13419,EUR,30," ",,,,," ",1,1.13419,EUR,88.4,," ",0.587986989,0.666888963,NZD,,,,80.75,," ",,,,,,,,," "
2022-02-23,0.139037152,0.157694548,CNY,56.49," ",,,,," ",,,,," ",1,1.13419,EUR,92.8,," ",0.587986989,0.666888963,NZD,,,,80.75,," ",,,,,,,,," "
2022-02-24,0.139037152,0.157694548,CNY,58," ",1,1.13419,EUR,30," ",,,,," ",1,1.13419,EUR,88,," ",0.587986989,0.666888963,NZD,,,,80,," ",,,,,,,,," "
2022-02-25,0.139037152,0.157694548,CNY,58.53," ",,,,," ",,,,," ",1,1.13419,EUR,86.9,," ",0.587986989,0.666888963,NZD,,,,80,," ",,,,,,,,," "
2022-02-28,0.139037152,0.157694548,CNY,57.74," ",,,,," ",,,,," ",1,1.13419,EUR,80.92,70.4," ",0.587986989,0.666888963,NZD,,,,80.75,," ",,,,,,,,," "
2022-03-01,0.143032702,0.157607113,CNY,57.8," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,79.96,," ",0.622489162,0.685918101,NZD,,,,80,," ",,,,,,,,," "
2022-03-02,0.143032702,0.157607113,CNY,57.9," ",,,,," ",,,,," ",,,,,," ",0.622489162,0.685918101,NZD,,,,78.5,," ",,,,,,,,," "
2022-03-03,0.143032702,0.157607113,CNY,57.9," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,63.87,," ",0.622489162,0.685918101,NZD,,,,79,," ",,,,,,,,," "
2022-03-04,0.143032702,0.157607113,CNY,57.9," ",,,,," ",,,,," ",1,1.101895652,EUR,67.22,," ",0.622489162,0.685918101,NZD,,,,78.5,," ",,,,,,,,," "
2022-03-07,0.143032702,0.157607113,CNY,57.04," ",,,,," ",,,,," ",1,1.101895652,EUR,57.91,70.63," ",0.622489162,0.685918101,NZD,,,,76.5,," ",,,,,,,,," "
2022-03-08,0.143032702,0.157607113,CNY,57," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,62.01,," ",0.622489162,0.685918101,NZD,,,,74.75,," ",,,,,,,,," "
2022-03-09,0.143032702,0.157607113,CNY,58," ",,,,," ",,,,," ",,,,,," ",0.622489162,0.685918101,NZD,,,,70.25,," ",,,,,,,,," "
2022-03-10,0.143032702,0.157607113,CNY,57.26," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,70.04,," ",0.622489162,0.685918101,NZD,,,,72,," ",,,,,,,,," "
2022-03-11,0.143032702,0.157607113,CNY,57.6," ",,,,," ",,,,," ",1,1.101895652,EUR,76.5,," ",0.622489162,0.685918101,NZD,,,,72.5,," ",,,,,,,,," "
2022-03-14,0.143032702,0.157607113,CNY,58," ",,,,," ",,,,," ",1,1.101895652,EUR,78.6,78.53," ",0.622489162,0.685918101,NZD,,,,72,," ",,,,,,,,," "
2022-03-15,0.143032702,0.157607113,CNY,57.77," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,75.55,," ",0.622489162,0.685918101,NZD,,,,71.75,," ",,,,,,,,," "
2022-03-16,0.143032702,0.157607113,CNY,57," ",,,,," ",,,,," ",1,1.101895652,EUR,75.25,," ",0.622489162,0.685918101,NZD,70,30,70,73.5,," ",,,,,,,,," "
2022-03-17,0.143032702,0.157607113,CNY,57," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,76.87,," ",0.622489162,0.685918101,NZD,,,,73.62,," ",,,,,,,,," "
2022-03-18,0.143032702,0.157607113,CNY,58," ",,,,," ",,,,," ",1,1.101895652,EUR,79.21,," ",0.622489162,0.685918101,NZD,,,,73.62,," ",,,,,,,,," "
2022-03-21,0.143032702,0.157607113,CNY,58.5," ",,,,," ",,,,," ",1,1.101895652,EUR,77.76,78.5," ",0.622489162,0.685918101,NZD,,,,73.45,," ",,,,,,,,," "
2022-03-22,0.143032702,0.157607113,CNY,58," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,79.05,," ",0.622489162,0.685918101,NZD,,,,72.9,," ",,,,,,,,," "
2022-03-23,0.143032702,0.157607113,CNY,58.4," ",,,,," ",,,,," ",,,,,," ",0.622489162,0.685918101,NZD,,,,73.1,," ",,,,,,,,," "
2022-03-24,0.143032702,0.157607113,CNY,58.01," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,76.15,," ",0.622489162,0.685918101,NZD,,,,74,," ",,,,,,,,," "
2022-03-25,0.143032702,0.157607113,CNY,58," ",,,,," ",,,,," ",1,1.101895652,EUR,78.5,," ",0.622489162,0.685918101,NZD,,,,75.25,," ",,,,,,,,," "
2022-03-28,0.143032702,0.157607113,CNY,58," ",,,,," ",,,,," ",1,1.101895652,EUR,80.76,79.16," ",0.622489162,0.685918101,NZD,,,,76,," ",,,,,,,,," "
2022-03-29,0.143032702,0.157607113,CNY,58.5," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,80.51,," ",0.622489162,0.685918101,NZD,,,,76.05,," ",,,,,,,,," "
2022-03-30,0.143032702,0.157607113,CNY,58.5," ",,,,," ",,,,," ",1,1.101895652,EUR,77.22,," ",0.622489162,0.685918101,NZD,,,,76,," ",,,,,,,,," "
2022-03-31,0.143032702,0.157607113,CNY,58.55," ",1,1.101895652,EUR,30," ",,,,," ",1,1.101895652,EUR,79.25,," ",0.622489162,0.685918101,NZD,,,,75.9,," ",,,,,,,,," "
2022-04-01,0.143672853,0.155435879,CNY,58.5," ",,,,," ",,,,," ",1,1.081873684,EUR,78,," ",0.626871703,0.678195999,NZD,,,,76,," ",,,,,,,,," "
2022-04-06,0.143672853,0.155435879,CNY,60," ",,,,," ",,,,," ",1,1.081873684,EUR,78.34,," ",0.626871703,0.678195999,NZD,,,,76,," ",,,,,,,,," "
2022-04-07,0.143672853,0.155435879,CNY,59," ",1,1.081873684,EUR,30," ",,,,," ",1,1.081873684,EUR,77.13,," ",0.626871703,0.678195999,NZD,,,,76,," ",,,,,,,,," "
2022-04-08,0.143672853,0.155435879,CNY,59.99," ",,,,," ",,,,," ",1,1.081873684,EUR,80.21,," ",0.626871703,0.678195999,NZD,,,,75.9,," ",,,,,,,,," "
2022-04-11,0.143672853,0.155435879,CNY,60," ",,,,," ",,,,," ",1,1.081873684,EUR,79.02,78.59," ",0.626871703,0.678195999,NZD,,,,75.5,," ",,,,,,,,," "
2022-04-12,0.143672853,0.155435879,CNY,60," ",1,1.081873684,EUR,30," ",,,,," ",1,1.081873684,EUR,77.36,," ",0.626871703,0.678195999,NZD,,,,76.25,," ",,,,,,,,," "
2022-04-13,0.143672853,0.155435879,CNY,60," ",,,,," ",,,,," ",1,1.081873684,EUR,77.27,," ",0.626871703,0.678195999,NZD,,,,76.5,," ",,,,,,,,," "
2022-04-14,0.143672853,0.155435879,CNY,60," ",1,1.081873684,EUR,30," ",,,,," ",1,1.081873684,EUR,78.8,," ",0.626871703,0.678195999,NZD,,,,76.5,," ",,,,,,,,," "
2022-04-15,0.143672853,0.155435879,CNY,60," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2022-04-18,0.143672853,0.155435879,CNY,60," ",,,,," ",,,,," ",1,1.081873684,EUR,,84.68," ",,,,,,,,," ",,,,,,,,," "
2022-04-19,0.143672853,0.155435879,CNY,60," ",1,1.081873684,EUR,30," ",,,,," ",1,1.081873684,EUR,79.4,," ",0.626871703,0.678195999,NZD,,,,76.8,," ",,,,,,,,," "
2022-04-20,0.143672853,0.155435879,CNY,60," ",,,,," ",,,,," ",,,,,," ",0.626871703,0.678195999,NZD,,,,76.85,," ",,,,,,,,," "
2022-04-21,0.143672853,0.155435879,CNY,60," ",1,1.081873684,EUR,30," ",,,,," ",1,1.081873684,EUR,85.9,," ",0.626871703,0.678195999,NZD,,,,76.25,," ",,,,,,,,," "
2022-04-22,0.143672853,0.155435879,CNY,60," ",,,,," ",,,,," ",1,1.081873684,EUR,87.4,," ",0.626871703,0.678195999,NZD,,,,76.1,," ",,,,,,,,," "
2022-04-25,0.143672853,0.155435879,CNY,60," ",,,,," ",,,,," ",1,1.081873684,EUR,85.81,82.86," ",,,,,,,,," ",,,,,,,,," "
2022-04-26,0.143672853,0.155435879,CNY,60," ",1,1.081873684,EUR,30," ",,,,," ",1,1.081873684,EUR,83.43,," ",0.626871703,0.678195999,NZD,,,,75.9,," ",,,,,,,,," "
2022-04-27,0.143672853,0.155435879,CNY,59," ",,,,," ",,,,," ",1,1.081873684,EUR,79.99,," ",0.626871703,0.678195999,NZD,,,,75.75,," ",,,,,,,,," "
2022-04-28,0.143672853,0.155435879,CNY,59," ",1,1.081873684,EUR,30," ",,,,," ",1,1.081873684,EUR,80.55,," ",0.626871703,0.678195999,NZD,,,,75.9,," ",,,,,,,,," "
2022-04-29,0.143672853,0.155435879,CNY,58.8," ",,,,," ",,,,," ",1,1.081873684,EUR,82.86,," ",0.626871703,0.678195999,NZD,,,,75.9,," ",,,,,,,,," "
2022-05-05,0.140725068,0.148866013,CNY,58," ",1,1.05785,EUR,30," ",,,,," ",1,1.05785,EUR,87.8,," ",0.605388157,0.640409862,NZD,,,,76.3,," ",,,,,,,,," "
2022-05-06,0.140725068,0.148866013,CNY,58," ",,,,," ",,,,," ",1,1.05785,EUR,90.77,," ",0.605388157,0.640409862,NZD,,,,76.5,," ",,,,,,,,," "
2022-05-09,0.140725068,0.148866013,CNY,58," ",,,,," ",,,,," ",1,1.05785,EUR,90.11,87.99," ",0.605388157,0.640409862,NZD,,,,76.47,," ",,,,,,,,," "
2022-05-10,0.140725068,0.148866013,CNY,58," ",1,1.05785,EUR,30," ",,,,," ",1,1.05785,EUR,86.5,," ",0.605388157,0.640409862,NZD,,,,76.45,," ",,,,,,,,," "
2022-05-11,0.140725068,0.148866013,CNY,58," ",,,,," ",,,,," ",1,1.05785,EUR,89,," ",0.605388157,0.640409862,NZD,,,,76.45,," ",,,,,,,,," "
2022-05-12,0.140725068,0.148866013,CNY,58," ",1,1.05785,EUR,30," ",,,,," ",1,1.05785,EUR,86.95,," ",0.605388157,0.640409862,NZD,,,,76.4,," ",,,,,,,,," "
2022-05-13,0.140725068,0.148866013,CNY,58," ",,,,," ",,,,," ",1,1.05785,EUR,88.75,," ",0.605388157,0.640409862,NZD,,,,76.5,," ",,,,,,,,," "
2022-05-16,0.140725068,0.148866013,CNY,58," ",,,,," ",,,,," ",1,1.05785,EUR,88.81,85.9," ",0.605388157,0.640409862,NZD,,,,76.6,," ",,,,,,,,," "
2022-05-17,0.140725068,0.148866013,CNY,58," ",1,1.05785,EUR,30," ",,,,," ",1,1.05785,EUR,90.33,," ",0.605388157,0.640409862,NZD,,,,76.6,," ",,,,,,,,," "
2022-05-18,0.140725068,0.148866013,CNY,58," ",,,,," ",,,,," ",1,1.05785,EUR,87.25,," ",0.605388157,0.640409862,NZD,,,,76.42,," ",,,,,,,,," "
2022-05-19,0.140725068,0.148866013,CNY,58," ",1,1.05785,EUR,30," ",,,,," ",1,1.05785,EUR,82.28,," ",0.605388157,0.640409862,NZD,,,,76.47,," ",,,,,,,,," "
2022-05-20,0.140725068,0.148866013,CNY,58," ",,,,," ",,,,," ",1,1.05785,EUR,81.15,," ",0.605388157,0.640409862,NZD,,,,76.9,," ",,,,,,,,," "
2022-05-23,0.140725068,0.148866013,CNY,58.97," ",,,,," ",,,,," ",1,1.05785,EUR,78.96,81.97," ",0.605388157,0.640409862,NZD,,,,77.05,," ",,,,,,,,," "
2022-05-24,0.140725068,0.148866013,CNY,59.18," ",1,1.05785,EUR,30," ",,,,," ",1,1.05785,EUR,78.88,," ",0.605388157,0.640409862,NZD,,,,77.1,," ",,,,,,,,," "
2022-05-25,0.140725068,0.148866013,CNY,59," ",,,,," ",,,,," ",1,1.05785,EUR,80.43,," ",0.605388157,0.640409862,NZD,,,,77,," ",,,,,,,,," "
2022-05-26,0.140725068,0.148866013,CNY,59," ",,,,," ",,,,," ",,,,,," ",0.605388157,0.640409862,NZD,,,,77,," ",,,,,,,,," "
2022-05-27,0.140725068,0.148866013,CNY,59," ",,,,," ",,,,," ",,,,,," ",0.605388157,0.640409862,NZD,,,,77.2,," ",,,,,,,,," "
2022-05-30,0.140725068,0.148866013,CNY,59," ",,,,," ",,,,," ",1,1.05785,EUR,83.75,85.46," ",0.605388157,0.640409862,NZD,,,,77,," ",,,,,,,,," "
2022-05-31,0.140725068,0.148866013,CNY,59," ",1,1.05785,EUR,30," ",,,,," ",1,1.05785,EUR,83.63,," ",0.605388157,0.640409862,NZD,,,,76.87,," ",,,,,,,,," "
2022-06-01,0.141343417,0.149340884,CNY,59," ",,,,," ",,,,," ",,,,,," ",0.60118671,0.635202947,NZD,,,,76.85,," ",,,,,,,,," "
2022-06-02,0.141343417,0.149340884,CNY,59," ",1,1.056581818,EUR,30," ",,,,," ",,,,,," ",0.60118671,0.635202947,NZD,,,,76.85,," ",,,,,,,,," "
2022-06-06,0.141343417,0.149340884,CNY,59," ",,,,," ",,,,," ",1,1.056581818,EUR,,81.08," ",0.60118671,0.635202947,NZD,,,,76.8,," ",,,,,,,,," "
2022-06-07,0.141343417,0.149340884,CNY,59," ",1,1.056581818,EUR,30," ",,,,," ",1,1.056581818,EUR,81.69,," ",0.60118671,0.635202947,NZD,,,,76.8,," ",,,,,,,,," "
2022-06-08,0.141343417,0.149340884,CNY,59," ",,,,," ",,,,," ",1,1.056581818,EUR,79.11,," ",0.60118671,0.635202947,NZD,,,,76.9,," ",,,,,,,,," "
2022-06-09,0.141343417,0.149340884,CNY,59," ",1,1.056581818,EUR,30," ",,,,," ",1,1.056581818,EUR,80.21,," ",0.60118671,0.635202947,NZD,,,,76.8,," ",,,,,,,,," "
2022-06-10,0.141343417,0.149340884,CNY,59," ",,,,," ",,,,," ",1,1.056581818,EUR,80.73,," ",0.60118671,0.635202947,NZD,,,,76.6,," ",,,,,,,,," "
2022-06-13,0.141343417,0.149340884,CNY,59," ",,,,," ",,,,," ",1,1.056581818,EUR,80.1,83.45," ",0.60118671,0.635202947,NZD,,,,76.6,," ",,,,,,,,," "
2022-06-14,0.141343417,0.149340884,CNY,59," ",1,1.056581818,EUR,30," ",,,,," ",1,1.056581818,EUR,82.31,," ",0.60118671,0.635202947,NZD,,,,76.4,," ",,,,,,,,," "
2022-06-15,0.141343417,0.149340884,CNY,59," ",,,,," ",,,,," ",1,1.056581818,EUR,84.45,," ",0.60118671,0.635202947,NZD,76,30,70,75.7,," ",,,,,,,,," "
2022-06-16,0.141343417,0.149340884,CNY,59," ",1,1.056581818,EUR,30," ",,,,," ",1,1.056581818,EUR,85.95,," ",0.60118671,0.635202947,NZD,,,,77,," ",,,,,,,,," "
2022-06-17,0.141343417,0.149340884,CNY,59," ",,,,," ",,,,," ",1,1.056581818,EUR,83,," ",0.60118671,0.635202947,NZD,,,,76.85,," ",,,,,,,,," "
2022-06-20,0.141343417,0.149340884,CNY,59.25," ",,,,," ",,,,," ",1,1.056581818,EUR,83.51,83.63," ",0.60118671,0.635202947,NZD,,,,76.6,," ",,,,,,,,," "
2022-06-21,0.141343417,0.149340884,CNY,59.6," ",1,1.056581818,EUR,30," ",,,,," ",1,1.056581818,EUR,84.26,," ",0.60118671,0.635202947,NZD,,,,76.5,," ",,,,,,,,," "
2022-06-22,0.141343417,0.149340884,CNY,60," ",,,,," ",,,,," ",1,1.056581818,EUR,83.06,," ",0.60118671,0.635202947,NZD,,,,76.5,," ",,,,,,,,," "
2022-06-23,0.141343417,0.149340884,CNY,60," ",1,1.056581818,EUR,30," ",,,,," ",1,1.056581818,EUR,81.07,," ",0.60118671,0.635202947,NZD,,,,76.25,," ",,,,,,,,," "
2022-06-24,0.141343417,0.149340884,CNY,60," ",,,,," ",,,,," ",1,1.056581818,EUR,82.9,," ",0.60118671,0.635202947,NZD,,,,76,," ",,,,,,,,," "
2022-06-27,0.141343417,0.149340884,CNY,60," ",,,,," ",,,,," ",1,1.056581818,EUR,83.01,87.31," ",0.60118671,0.635202947,NZD,,,,75.95,," ",,,,,,,,," "
2022-06-28,0.141343417,0.149340884,CNY,59," ",1,1.056581818,EUR,30," ",,,,," ",1,1.056581818,EUR,84.54,," ",0.60118671,0.635202947,NZD,,,,76.2,," ",,,,,,,,," "
2022-06-29,0.141343417,0.149340884,CNY,58," ",,,,," ",,,,," ",,,,,," ",0.60118671,0.635202947,NZD,,,,76.1,," ",,,,,,,,," "
2022-06-30,0.141343417,0.149340884,CNY,57.5," ",1,1.056581818,EUR,30," ",,,,," ",1,1.056581818,EUR,88.02,," ",0.60118671,0.635202947,NZD,,,,76,," ",,,,,,,,," "
2022-07-01,0.145860539,0.148470053,CNY,58," ",,,,," ",,,,," ",1,1.017890476,EUR,88.22,," ",0.609104078,0.62000124,NZD,,,,76,," ",,,,,,,,," "
2022-07-04,0.145860539,0.148470053,CNY,59," ",,,,," ",,,,," ",1,1.017890476,EUR,84.34,83.73," ",0.609104078,0.62000124,NZD,,,,75.4,," ",,,,,,,,," "
2022-07-05,0.145860539,0.148470053,CNY,57.5," ",1,1.017890476,EUR,30," ",,,,," ",1,1.017890476,EUR,83.38,," ",0.609104078,0.62000124,NZD,,,,75.37,," ",,,,,,,,," "
2022-07-06,0.145860539,0.148470053,CNY,57.27," ",,,,," ",,,,," ",1,1.017890476,EUR,82.63,," ",0.609104078,0.62000124,NZD,,,,75,," ",,,,,,,,," "
2022-07-07,0.145860539,0.148470053,CNY,59," ",1,1.017890476,EUR,30," ",,,,," ",1,1.017890476,EUR,83.36,," ",0.609104078,0.62000124,NZD,,,,74.75,," ",,,,,,,,," "
2022-07-08,0.145860539,0.148470053,CNY,57.02," ",,,,," ",,,,," ",1,1.017890476,EUR,82.63,," ",0.609104078,0.62000124,NZD,,,,74,," ",,,,,,,,," "
2022-07-11,0.145860539,0.148470053,CNY,58," ",,,,," ",,,,," ",1,1.017890476,EUR,83.4,84.64," ",0.609104078,0.62000124,NZD,,,,73,," ",,,,,,,,," "
2022-07-12,0.145860539,0.148470053,CNY,58," ",1,1.017890476,EUR,30," ",,,,," ",1,1.017890476,EUR,83.89,," ",0.609104078,0.62000124,NZD,,,,73,," ",,,,,,,,," "
2022-07-13,0.145860539,0.148470053,CNY,59.1," ",,,,," ",,,,," ",,,,,," ",0.609104078,0.62000124,NZD,,,,72.87,," ",,,,,,,,," "
2022-07-14,0.145860539,0.148470053,CNY,57.26," ",1,1.017890476,EUR,30," ",,,,," ",1,1.017890476,EUR,83,," ",0.609104078,0.62000124,NZD,,,,73.15,," ",,,,,,,,," "
2022-07-15,0.145860539,0.148470053,CNY,58.24," ",,,,," ",,,,," ",1,1.017890476,EUR,83.71,," ",0.609104078,0.62000124,NZD,,,,72.8,," ",,,,,,,,," "
2022-07-18,0.145860539,0.148470053,CNY,57.6," ",,,,," ",,,,," ",1,1.017890476,EUR,83.33,80.37," ",0.609104078,0.62000124,NZD,,,,72.9,," ",,,,,,,,," "
2022-07-19,0.145860539,0.148470053,CNY,57.4," ",1,1.017890476,EUR,30," ",,,,," ",1,1.017890476,EUR,83.61,," ",0.609104078,0.62000124,NZD,,,,72.9,," ",,,,,,,,," "
2022-07-20,0.145860539,0.148470053,CNY,57.34," ",,,,," ",,,,," ",1,1.017890476,EUR,81.22,," ",0.609104078,0.62000124,NZD,,,,72.87,," ",,,,,,,,," "
2022-07-21,0.145860539,0.148470053,CNY,58.22," ",1,1.017890476,EUR,30," ",,,,," ",1,1.017890476,EUR,77.6,," ",0.609104078,0.62000124,NZD,,,,73.15,," ",,,,,,,,," "
2022-07-22,0.145860539,0.148470053,CNY,57," ",,,,," ",,,,," ",1,1.017890476,EUR,78.06,," ",0.609104078,0.62000124,NZD,,,,73,," ",,,,,,,,," "
2022-07-25,0.145860539,0.148470053,CNY,57.3," ",,,,," ",,,,," ",1,1.017890476,EUR,76.09,77.34," ",0.609104078,0.62000124,NZD,,,,72.8,," ",,,,,,,,," "
2022-07-26,0.145860539,0.148470053,CNY,57.3," ",1,1.017890476,EUR,30," ",,,,," ",1,1.017890476,EUR,76.51,," ",0.609104078,0.62000124,NZD,,,,72.55,," ",,,,,,,,," "
2022-07-27,0.145860539,0.148470053,CNY,57," ",,,,," ",,,,," ",,,,,," ",0.609104078,0.62000124,NZD,,,,72.6,," ",,,,,,,,," "
2022-07-28,0.145860539,0.148470053,CNY,58.96," ",1,1.017890476,EUR,30," ",,,,," ",1,1.017890476,EUR,77.08,," ",0.609104078,0.62000124,NZD,,,,80.75,," ",,,,,,,,," "
2022-07-29,0.145860539,0.148470053,CNY,58," ",,,,," ",,,,," ",1,1.017890476,EUR,77.96,," ",0.609104078,0.62000124,NZD,,,,80.25,," ",,,,,,,,," "
2022-08-01,0.145147625,0.147011825,CNY,58.68," ",,,,," ",,,,," ",1,1.012843478,EUR,79.5,83.09," ",0.618543657,0.626487909,NZD,,,,80.3,," ",,,,,,,,," "
2022-08-02,0.145147625,0.147011825,CNY,57.35," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,80.51,," ",0.618543657,0.626487909,NZD,,,,80.3,," ",,,,,,,,," "
2022-08-03,0.145147625,0.147011825,CNY,57.5," ",,,,," ",,,,," ",1,1.012843478,EUR,83.45,," ",0.618543657,0.626487909,NZD,,,,80.25,," ",,,,,,,,," "
2022-08-04,0.145147625,0.147011825,CNY,57.5," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,83.81,," ",0.618543657,0.626487909,NZD,,,,80,," ",,,,,,,,," "
2022-08-05,0.145147625,0.147011825,CNY,58.5," ",,,,," ",,,,," ",1,1.012843478,EUR,84.5,," ",0.618543657,0.626487909,NZD,,,,80,," ",,,,,,,,," "
2022-08-08,0.145147625,0.147011825,CNY,59," ",,,,," ",,,,," ",1,1.012843478,EUR,84.6,86.42," ",0.618543657,0.626487909,NZD,,,,79.8,," ",,,,,,,,," "
2022-08-09,0.145147625,0.147011825,CNY,58.88," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,84.06,," ",0.618543657,0.626487909,NZD,,,,79.85,," ",,,,,,,,," "
2022-08-10,0.145147625,0.147011825,CNY,58," ",,,,," ",,,,," ",,,,,," ",0.618543657,0.626487909,NZD,,,,79.9,," ",,,,,,,,," "
2022-08-11,0.145147625,0.147011825,CNY,58," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,86.35,," ",0.618543657,0.626487909,NZD,,,,80,," ",,,,,,,,," "
2022-08-12,0.145147625,0.147011825,CNY,58," ",,,,," ",,,,," ",1,1.012843478,EUR,87.3,," ",0.618543657,0.626487909,NZD,,,,80.25,," ",,,,,,,,," "
2022-08-15,0.145147625,0.147011825,CNY,58," ",,,,," ",,,,," ",1,1.012843478,EUR,89.5,94.54," ",0.618543657,0.626487909,NZD,,,,80.25,," ",,,,,,,,," "
2022-08-16,0.145147625,0.147011825,CNY,58," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,90.64,," ",0.618543657,0.626487909,NZD,,,,80.75,," ",,,,,,,,," "
2022-08-17,0.145147625,0.147011825,CNY,58," ",,,,," ",,,,," ",1,1.012843478,EUR,94.07,," ",0.618543657,0.626487909,NZD,,,,83.5,," ",,,,,,,,," "
2022-08-18,0.145147625,0.147011825,CNY,58," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,94,," ",0.618543657,0.626487909,NZD,,,,83.45,," ",,,,,,,,," "
2022-08-19,0.145147625,0.147011825,CNY,58," ",,,,," ",,,,," ",1,1.012843478,EUR,96.87,," ",0.618543657,0.626487909,NZD,,,,85.3,," ",,,,,,,,," "
2022-08-22,0.145147625,0.147011825,CNY,58," ",,,,," ",,,,," ",1,1.012843478,EUR,97.5,90.06," ",0.618543657,0.626487909,NZD,,,,85.5,," ",,,,,,,,," "
2022-08-23,0.145147625,0.147011825,CNY,58.8," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,92.52,," ",0.618543657,0.626487909,NZD,,,,85.5,," ",,,,,,,,," "
2022-08-24,0.145147625,0.147011825,CNY,58.42," ",,,,," ",,,,," ",,,,,," ",0.618543657,0.626487909,NZD,,,,86.05,," ",,,,,,,,," "
2022-08-25,0.145147625,0.147011825,CNY,58.5," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,89.3,," ",0.618543657,0.626487909,NZD,,,,85.6,," ",,,,,,,,," "
2022-08-26,0.145147625,0.147011825,CNY,58.5," ",,,,," ",,,,," ",1,1.012843478,EUR,89.56,," ",0.618543657,0.626487909,NZD,,,,85.7,," ",,,,,,,,," "
2022-08-29,0.145147625,0.147011825,CNY,58.5," ",,,,," ",,,,," ",1,1.012843478,EUR,88.81,81.24," ",0.618543657,0.626487909,NZD,,,,86.2,," ",,,,,,,,," "
2022-08-30,0.145147625,0.147011825,CNY,58," ",1,1.012843478,EUR,30," ",,,,," ",1,1.012843478,EUR,85.13,," ",0.618543657,0.626487909,NZD,,,,86.65,," ",,,,,,,,," "
2022-08-31,0.145147625,0.147011825,CNY,58," ",,,,," ",,,,," ",1,1.012843478,EUR,78.96,," ",0.618543657,0.626487909,NZD,,,,86.7,," ",,,,,,,,," "
2022-09-01,0.143625125,0.142243059,CNY,58," ",1,0.990377273,EUR,30," ",,,,," ",1,0.990377273,EUR,77.01,," ",0.600985789,0.595202667,NZD,,,,86.8,," ",,,,,,,,," "
2022-09-02,0.143625125,0.142243059,CNY,58," ",,,,," ",,,,," ",1,0.990377273,EUR,78.41,," ",0.600985789,0.595202667,NZD,,,,87.1,," ",,,,,,,,," "
2022-09-05,0.143625125,0.142243059,CNY,58.5," ",,,,," ",,,,," ",1,0.990377273,EUR,73.75,69.34," ",0.600985789,0.595202667,NZD,,,,87.05,," ",,,,,,,,," "
2022-09-06,0.143625125,0.142243059,CNY,58.98," ",1,0.990377273,EUR,30," ",,,,," ",1,0.990377273,EUR,71.05,," ",0.600985789,0.595202667,NZD,,,,87.15,," ",,,,,,,,," "
